Transaction ID,Transaction Date,Price,Quantity,Revenue,Product,Customer ID
T100002796,2014-12-01,$139139.86,21,$377024.13,Samtan,A197521
T100002797,2014-12-01,$13251.42,2,$3419.72,Samtan,A198621
T100002798,2014-12-01,$13251.42,2,$3419.72,Samtan,A164921
T100002799,2014-12-01,$13251.42,2,$3419.72,Samtan,A105221
T100002800,2014-12-01,$13251.42,2,$3419.72,Samtan,A120521
T100002801,2014-12-01,$13251.42,2,$3419.72,Samtan,A121521
T100002802,2014-12-01,$13251.42,2,$3419.72,Samtan,A173121
T100002803,2014-12-01,$13251.42,2,$3419.72,Samtan,A122321
T100002804,2014-12-01,$13251.42,2,$3419.72,Samtan,A138521
T100002805,2014-12-01,$13251.42,2,$3419.72,Samtan,A186921
T100002806,2014-12-01,$66257.08,10,$85493,Samtan,A199921
T100002807,2014-12-01,$33128.54,5,$21373.25,Samtan,A107521
T100002808,2014-12-01,$26502.83,4,$13678.88,Samtan,A176121
T100002809,2014-12-01,$33128.54,5,$21373.25,Samtan,A120221
T100002810,2014-12-01,$26502.83,4,$13678.88,Samtan,A132821
T100002811,2014-12-01,$39754.25,6,$30777.48,Samtan,A187221
T100002812,2014-12-01,$79508.49,12,$123109.92,Samtan,A100021
T100002813,2014-12-01,$53005.66,8,$54715.52,Samtan,A130021
T100002814,2014-12-01,$66257.08,10,$85493,Samtan,A199821
T100002815,2014-12-01,$79508.49,12,$123109.92,Samtan,A189621
